# Horizontal wire delay corrections by (template, tile column),
# relative to the RC model. Rows are uniform; x is not.
# key corr_slow_max_ps corr_slow_min_ps samples

hwire_corr
NODE_VDOUBLE:OUT_NN#_E_BEG#@561 3.2 -0.5 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@563 1.4 2.7 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@566 -3.6 -2.2 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@567 0.2 0.1 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@568 3.6 1.6 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@571 -1.0 0.4 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@572 3.2 3.4 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@574 -0.7 1.7 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@576 5.5 0.4 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@578 0.7 3.5 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@58 10.0 10.3 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@582 2.7 6.4 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@583 2.5 -1.5 8
NODE_VDOUBLE:OUT_NN#_E_BEG#@584 7.7 3.5 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@586 -2.1 -1.8 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@587 4.9 2.6 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@589 -1.8 -1.7 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@59 -3.3 -4.2 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@591 4.9 -2.0 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@592 -2.4 12.9 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@593 0.8 3.0 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@594 5.8 5.8 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@597 -1.3 1.8 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@598 2.8 0.4 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@601 -4.0 -2.6 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@602 4.7 5.0 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@604 -4.0 0.1 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@606 5.1 0.7 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@608 2.1 3.1 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@609 5.8 2.0 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@61 -1.4 2.0 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@611 19.1 10.9 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@612 -2.2 -1.9 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@613 -0.9 -0.9 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@616 -0.6 -1.0 7
NODE_VDOUBLE:OUT_NN#_E_BEG#@617 5.5 3.5 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@621 2.5 -0.9 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@623 3.3 5.1 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@624 11.6 4.7 7
NODE_VDOUBLE:OUT_NN#_E_BEG#@627 -4.4 -0.4 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@628 4.5 1.5 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@63 8.0 11.0 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@631 2.9 4.0 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@632 2.5 2.6 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@634 -2.6 -4.5 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@636 4.2 0.1 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@639 0.9 0.4 8
NODE_VDOUBLE:OUT_NN#_E_BEG#@642 0.3 -3.1 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@643 5.0 2.5 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@644 -12.1 -14.1 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@646 -0.8 -0.5 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@647 11.2 4.5 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@648 -2.3 -7.7 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@649 -7.9 -3.6 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@65 7.3 7.4 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@651 -2.2 -4.9 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@653 -7.4 -3.8 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@654 -10.3 -13.4 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@657 4.7 9.6 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@658 -5.7 -6.1 8
NODE_VDOUBLE:OUT_NN#_E_BEG#@659 9.4 1.4 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@66 3.5 0.8 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@661 4.8 4.1 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@662 -4.5 -6.5 8
NODE_VDOUBLE:OUT_NN#_E_BEG#@664 9.5 8.9 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@666 4.5 0.6 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@668 -5.9 -6.0 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@669 -4.6 -6.6 7
NODE_VDOUBLE:OUT_NN#_E_BEG#@671 0.4 9.9 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@672 20.6 17.0 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@673 9.6 4.5 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@674 -11.0 -25.7 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@676 -0.5 3.5 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@677 -3.3 -4.1 8
NODE_VDOUBLE:OUT_NN#_E_BEG#@678 -4.2 -18.7 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@679 -10.1 -7.3 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@681 8.9 6.1 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@683 -5.8 -8.8 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@684 3.7 -0.6 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@686 -0.1 -5.8 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@687 -0.4 0.2 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@688 6.0 3.0 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@69 20.0 18.7 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@691 -3.3 -0.2 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@692 0.5 -3.4 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@693 -12.3 3.7 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@694 -14.1 -3.7 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@696 8.1 10.7 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@697 9.7 4.7 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@699 2.1 -0.3 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@70 -4.0 -4.6 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@702 -0.9 -0.4 7
NODE_VDOUBLE:OUT_NN#_E_BEG#@703 10.9 1.5 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@706 -2.0 -3.6 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@707 -9.6 -11.5 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@708 1.1 -1.5 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@709 -9.0 -4.4 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@711 7.3 3.6 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@712 8.9 0.4 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@713 -1.2 -1.1 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@714 -0.4 0.9 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@716 31.0 14.5 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@717 -8.0 -5.6 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@718 2.3 0.4 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@721 -5.7 -4.9 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@722 -12.6 -7.6 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@723 19.6 6.8 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@724 -17.7 -11.8 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@726 5.3 0.5 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@73 -2.1 -1.0 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@735 11.4 7.6 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@736 6.4 6.9 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@737 -12.3 -14.7 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@739 -7.5 -8.5 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@74 4.9 2.4 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@740 5.7 4.9 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@742 6.1 4.5 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@744 1.5 0.0 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@745 -5.0 3.9 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@746 0.5 -0.9 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@747 -3.5 -4.3 8
NODE_VDOUBLE:OUT_NN#_E_BEG#@749 -17.9 -16.9 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@750 -1.0 1.3 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@751 0.3 -0.4 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@752 3.2 4.0 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@754 6.2 4.1 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@755 0.5 -2.7 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@756 -0.1 0.2 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@757 -3.9 -0.7 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@759 1.8 -0.1 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@76 -3.0 1.2 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@760 11.6 6.6 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@761 2.1 0.8 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@762 5.8 3.2 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@764 -5.8 -3.1 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@765 0.2 3.3 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@766 5.5 2.4 7
NODE_VDOUBLE:OUT_NN#_E_BEG#@769 0.7 2.0 8
NODE_VDOUBLE:OUT_NN#_E_BEG#@770 4.7 3.4 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@771 5.6 2.6 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@772 3.2 -0.7 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@774 4.9 1.0 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@776 1.1 0.9 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@777 8.3 5.2 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@78 7.0 3.0 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@780 -7.7 -5.3 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@781 3.8 1.6 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@784 -3.1 2.6 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@785 -4.5 -6.0 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@787 10.4 8.2 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@789 3.9 2.1 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@791 -7.4 -9.3 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@792 -19.6 -17.2 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@796 1.2 0.6 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@797 0.8 -4.8 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@798 -7.3 -22.9 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@80 0.9 2.4 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@800 -10.5 -4.2 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@801 5.9 3.3 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@803 -3.6 -2.3 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@805 3.2 5.7 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@807 1.3 -2.9 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@81 7.1 3.5 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@811 3.7 4.8 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@812 -0.6 -2.3 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@815 2.2 4.2 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@816 -12.4 -11.7 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@817 4.6 0.4 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@818 -12.4 -11.7 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@820 -12.7 -9.5 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@821 16.6 4.3 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@822 -7.9 -11.3 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@823 -21.8 -12.8 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@825 -11.0 -21.0 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@826 5.1 -0.9 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@828 41.9 15.4 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@831 9.7 2.1 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@832 3.3 5.8 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@833 -13.1 -9.0 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@835 4.7 4.0 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@837 2.1 2.5 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@838 -1.6 -6.8 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@84 -8.4 -4.3 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@841 -1.7 -5.5 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@842 0.9 -1.0 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@845 4.3 4.8 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@846 -6.8 -8.1 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@847 -0.9 -0.8 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@848 7.4 3.9 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@85 5.5 2.2 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@850 0.9 4.2 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@852 8.8 3.6 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@853 -0.3 -2.9 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@856 21.4 18.7 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@857 5.6 2.5 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@861 -10.7 -8.9 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@863 -8.9 -6.3 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@865 4.9 3.1 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@867 2.7 4.2 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@868 7.1 2.2 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@871 -0.8 7.8 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@872 4.4 0.5 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@875 -3.2 -11.7 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@876 2.9 -1.7 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@878 0.4 2.1 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@88 -3.8 0.2 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@880 1.0 3.5 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@882 -0.8 1.5 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@883 -3.0 -7.7 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@886 -16.4 -8.9 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@887 -1.8 -4.1 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@89 5.2 4.1 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@890 -4.1 -3.3 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@891 3.3 -0.7 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@892 -3.3 0.8 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@893 1.1 3.9 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@895 -0.8 -0.1 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@897 -6.7 -5.8 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@898 4.0 1.3 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@901 -2.2 -0.4 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@902 5.2 1.8 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@903 -3.1 -1.6 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@905 2.5 5.0 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@906 7.8 1.7 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@908 0.8 -4.4 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@910 5.7 1.2 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@912 -0.2 2.2 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@913 1.3 -2.1 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@916 -3.5 -2.4 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@917 0.1 -4.8 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@920 0.4 0.9 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@921 7.6 2.7 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@923 2.5 2.0 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@925 4.9 -3.4 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@927 2.0 -0.7 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@928 -0.6 -4.1 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@93 7.0 0.5 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@931 0.1 0.0 8
NODE_VDOUBLE:OUT_NN#_E_BEG#@932 -0.2 0.7 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@933 -2.0 -2.9 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@935 2.2 3.2 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@936 1.6 -0.4 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@937 -16.2 -13.8 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@938 1.0 3.4 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@940 2.2 -2.2 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@942 -0.3 0.8 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@943 7.7 3.5 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@946 -1.2 0.2 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@947 7.6 2.9 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@95 -2.4 2.6 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@950 1.5 3.4 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@951 3.9 -0.2 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@952 1.7 -1.7 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@953 -7.3 -3.6 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@955 6.2 1.1 7
NODE_VDOUBLE:OUT_NN#_E_BEG#@957 -3.4 0.2 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@958 4.9 -1.4 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@96 1.2 -2.1 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@961 0.4 -1.6 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@962 1.3 -1.4 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@965 5.6 6.6 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@966 -3.8 -5.0 7
NODE_VDOUBLE:OUT_NN#_E_BEG#@968 1.0 2.9 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@970 6.6 1.3 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@972 1.7 4.0 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@973 2.3 -3.4 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@976 13.7 11.3 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@977 9.5 4.4 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@978 -6.3 -5.3 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@980 -0.8 2.0 3
NODE_VDOUBLE:OUT_NN#_E_BEG#@981 -4.3 -6.1 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@982 -2.6 -2.9 1
NODE_VDOUBLE:OUT_NN#_E_BEG#@983 -9.2 -4.1 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@985 5.3 0.5 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@987 0.1 2.8 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@988 6.5 1.7 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@99 -6.5 -3.3 5
NODE_VDOUBLE:OUT_NN#_E_BEG#@991 -0.9 1.0 4
NODE_VDOUBLE:OUT_NN#_E_BEG#@992 2.1 -1.6 8
NODE_VDOUBLE:OUT_NN#_E_BEG#@995 -7.7 -5.3 6
NODE_VDOUBLE:OUT_NN#_E_BEG#@996 -10.6 -10.0 2
NODE_VDOUBLE:OUT_NN#_E_BEG#@998 -7.8 -5.1 3
NODE_VDOUBLE:OUT_NN#_W_BEG#@100 3.9 1.8 6
NODE_VDOUBLE:OUT_NN#_W_BEG#@1000 4.2 -1.2 4
NODE_VDOUBLE:OUT_NN#_W_BEG#@1001 -9.6 -4.8 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@1002 3.5 1.8 4
NODE_VDOUBLE:OUT_NN#_W_BEG#@1003 7.9 4.7 5
NODE_VDOUBLE:OUT_NN#_W_BEG#@1005 0.9 1.0 3
NODE_VDOUBLE:OUT_NN#_W_BEG#@1006 1.6 2.5 4
NODE_VDOUBLE:OUT_NN#_W_BEG#@1007 -0.1 -2.6 9
NODE_VDOUBLE:OUT_NN#_W_BEG#@1008 -0.8 2.4 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@1010 -2.1 -6.4 8
NODE_VDOUBLE:OUT_NN#_W_BEG#@1011 2.4 -0.7 5
NODE_VDOUBLE:OUT_NN#_W_BEG#@1012 10.1 6.6 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@1013 4.6 3.2 4
NODE_VDOUBLE:OUT_NN#_W_BEG#@1015 3.7 -0.7 6
NODE_VDOUBLE:OUT_NN#_W_BEG#@1016 -6.6 -3.1 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@1017 2.8 2.1 7
NODE_VDOUBLE:OUT_NN#_W_BEG#@1018 6.8 2.2 7
NODE_VDOUBLE:OUT_NN#_W_BEG#@1020 -0.8 -1.7 4
NODE_VDOUBLE:OUT_NN#_W_BEG#@1021 2.0 0.8 7
NODE_VDOUBLE:OUT_NN#_W_BEG#@1022 3.4 4.0 7
NODE_VDOUBLE:OUT_NN#_W_BEG#@1023 1.4 2.7 3
NODE_VDOUBLE:OUT_NN#_W_BEG#@1025 2.3 1.3 4
NODE_VDOUBLE:OUT_NN#_W_BEG#@1026 1.3 -1.9 6
NODE_VDOUBLE:OUT_NN#_W_BEG#@1028 3.1 3.2 6
NODE_VDOUBLE:OUT_NN#_W_BEG#@103 3.5 6.1 4
NODE_VDOUBLE:OUT_NN#_W_BEG#@1030 3.3 -2.5 8
NODE_VDOUBLE:OUT_NN#_W_BEG#@1031 -7.3 -1.5 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@1032 4.0 2.2 7
NODE_VDOUBLE:OUT_NN#_W_BEG#@1033 5.7 1.9 8
NODE_VDOUBLE:OUT_NN#_W_BEG#@1035 -0.4 -0.4 3
NODE_VDOUBLE:OUT_NN#_W_BEG#@1036 2.7 1.3 5
NODE_VDOUBLE:OUT_NN#_W_BEG#@1037 0.8 -0.9 8
NODE_VDOUBLE:OUT_NN#_W_BEG#@1038 -6.2 -0.9 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@104 5.6 5.5 5
NODE_VDOUBLE:OUT_NN#_W_BEG#@1040 -2.5 -3.9 5
NODE_VDOUBLE:OUT_NN#_W_BEG#@1041 2.0 -2.3 8
NODE_VDOUBLE:OUT_NN#_W_BEG#@1042 9.8 5.1 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@1043 0.0 -0.9 5
NODE_VDOUBLE:OUT_NN#_W_BEG#@1045 4.0 -2.0 6
NODE_VDOUBLE:OUT_NN#_W_BEG#@1046 -8.7 -3.3 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@1047 4.9 3.6 6
NODE_VDOUBLE:OUT_NN#_W_BEG#@1048 6.4 2.2 8
NODE_VDOUBLE:OUT_NN#_W_BEG#@105 -3.5 -1.9 2
NODE_VDOUBLE:OUT_NN#_W_BEG#@1050 -2.8 -2.0 3
NODE_VDOUBLE:OUT_NN#_W_BEG#@1051 0.3 -0.5 4
NODE_VDOUBLE:OUT_NN#_W_BEG#@1052 4.1 0.6 8
NODE_VDOUBLE:OUT_NN#_W_BEG#@1055 1.4 -0.5 5
NODE_VDOUBLE:OUT_NN#_W_BEG#@1056 4.1 0.8 4
NODE_VDOUBLE:OUT_NN#_W_BEG#@1057 5.8 1.9 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@1058 3.6 5.1 6
NODE_VDOUBLE:OUT_NN#_W_BEG#@106 5.4 7.5 2
NODE_VDOUBLE:OUT_NN#_W_BEG#@1060 3.9 -0.9 6
NODE_VDOUBLE:OUT_NN#_W_BEG#@1061 1.1 -2.4 2
NODE_VDOUBLE:OUT_NN#_W_BEG#@1062 2.6 3.4 6
NODE_VDOUBLE:OUT_NN#_W_BEG#@1063 8.2 2.4 6
NODE_VDOUBLE:OUT_NN#_W_BEG#@1065 -6.1 -6.9 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@1066 0.2 -1.6 4
NODE_VDOUBLE:OUT_NN#_W_BEG#@1067 2.4 -2.9 7
NODE_VDOUBLE:OUT_NN#_W_BEG#@1070 -1.8 -5.1 6
NODE_VDOUBLE:OUT_NN#_W_BEG#@1071 -0.2 -3.5 5
NODE_VDOUBLE:OUT_NN#_W_BEG#@1072 12.3 9.0 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@1073 2.8 3.4 5
NODE_VDOUBLE:OUT_NN#_W_BEG#@1075 4.3 0.7 4
NODE_VDOUBLE:OUT_NN#_W_BEG#@1076 7.2 7.0 1
NODE_VDOUBLE:OUT_NN#_W_BEG#@1077 2.1 4.6 5
